"perf. indic. pass. 1st sg.","-us, -a, -um sum","perf. indic. pass. 1st sg."
"perf. indic. pass. 2nd sg.","-us, -a, -um es","perf. indic. pass. 2nd sg."
"perf. indic. pass. 3rd sg.","-us, -a, -um est","perf. indic. pass. 3rd sg."
"perf. indic. pass. 1st pl.","-ī, -ae, -a summus","perf. indic. pass. 1st pl."
"perf. indic. pass. 2nd pl.","-ī, -ae, -a estis","perf. indic. pass. 2nd pl."
"perf. indic. pass. 3rd pl.","-ī, -ae, -a sunt","perf. indic. pass. 3rd pl."
"fut. perf. indic. pass. 1st sg.","-us, -a, -um erō","fut. perf. indic. pass. 1st sg."
"fut. perf. indic. pass. 2nd sg.","-us, -a, -um eris","fut. perf. indic. pass. 2nd sg."
"fut. perf. indic. pass. 3rd sg.","-us, -a, -um erit","fut. perf. indic. pass. 3rd sg."
"fut. perf. indic. pass. 1st pl.","-ī, -ae, -a erimus","fut. perf. indic. pass. 1st pl."
"fut. perf. indic. pass. 2nd pl.","-ī, -ae, -a eritis","fut. perf. indic. pass. 2nd pl."
"fut. perf. indic. pass. 3rd pl.","-ī, -ae, -a erunt","fut. perf. indic. pass. 3rd pl."
"pluperf. indic. pass. 1st sg.","-us, -a, -um eram","pluperf. indic. pass. 1st sg."
"pluperf. indic. pass. 2nd sg.","-us, -a, -um erās","pluperf. indic. pass. 2nd sg."
"pluperf. indic. pass. 3rd sg.","-us, -a, -um erat","pluperf. indic. pass. 3rd sg."
"pluperf. indic. pass. 1st pl.","-ī, -ae, -a erāmus","pluperf. indic. pass. 1st pl."
"pluperf. indic. pass. 2nd pl.","-ī, -ae, -a erātis","pluperf. indic. pass. 2nd pl."
"pluperf. indic. pass. 3rd pl.","-ī, -ae, -a erant","pluperf. indic. pass. 3rd pl."
