"adulēscēns, adulēscentis",m./f. 3rd young man or woman,"adulēscēns, adulēscentis"
"animus, animī","m. 2nd soul, spirit, mind","animus, animī"
"animī, animōrum","m. 2nd pl. high spirits, pride, courage","animī, animōrum"
"annus, annī",m. 2nd year,"annus, annī"
"Asia, Asiae","f. 1st Asia","Asia, Asiae"
"Caesar, Caesaris","Caesar","Caesar, Caesaris"
"māter, mātris",f. 3rd mother,"māter, mātris"
"medicus, medicī","m. 2nd doctor, physician","medicus, medicī"
"membrum, membrī","n. 2nd limb, part of the body","membrum, membrī"
"pater, patris",m. 2nd father,"pater, patris"
"patientia, patientiae","f. 1st suffering; patience, endurance","patientia, patientiae"
"prīncipium, prīncipiī",n. 2nd beginning,"prīncipium, prīncipiī"
"acerbus, acerba, acerbum","harsh, bitter, grievous","acerbus, acerba, acerbum"
prō,"+ abl., in front of, before, on behalf of, in return for, instead of, for ,as",prō
nūper,recently,nūper
"āmittō, āmittere, āmīsī, āmissum","to send away; lose, let go","āmittō, āmittere, āmīsī, āmissum"
"cadō, cadere, cecidī, cāsūrum",to fall,"cadō, cadere, cecidī, cāsūrum"
"creō, creāre, creāvī, creātum",to create,"creō, creāre, creāvī, creātum"
"mittō, mittere, mīsī, missum","to send; let go; throw, hurl;","āmittō, āmittere, āmīsī, āmissum"
