"casa, casae","f. 1st house, cottage, hut","casa, casae"
"causa, causae","f. 1st cause, reason; case","causa, causae"
"fenestra, fenestrae",f. 1st window,"fenestra, fenestrae"
"fīnēs, fīnium","m. 3rd boundaries, territory","fīnēs, fīnium"
"fīnis, fīnis","m. 3rd end, limit, boundary; purpose","fīnis, fīnis"
"gēns, gentis","f. 3rd clan, race, nation, people","gēns, gentis"
"mundus, mundī","m. 3rd world, universe","mundus, mundī"
"nāvis, nāvis","f. 3rd ship, boat","nāvis, nāvis"
"salūs, salūtis","f. 3rd health, safety; greeting","salūs, salūtis"
"Trōia, Trōiae","f. 1st Troy","Trōia, Trōiae"
"vīcīna, vīcīnae",f. 1st neighbor,"vīcīna, vīcīnae"
"vīcīnus, vīcīnī",m. 2nd neighbor,"vīcīnus, vīcīnī"
"vulgus, vulgī","n. 2nd the common people, mob, rabble","vulgus, vulgī"
"asper, aspera, asperum","rough, harsh","asper, aspera, asperum"
"ac, atque","both forms used before consonants atque regularly before vowels of h; and also, and even, and in fact","ac, atque"
iterum,"again, a second time",iterum
"contineō, continēre, continuī, contentum","to hold togehter, contain, keep, enclose, restrain","contineō, continēre, continuī, contentum"
"iubeō, iubēre, iussī, iussum","bid, order, command","iubeō, iubēre, iussī, iussum"
"labōrō, labōrāre, labōrāvī, labōrātum",to labor; be in distress,"labōrō, labōrāre, labōrāvī, labōrātum"
"rapiō, rapere, rapuī, raptum","to snatch, seize","rapiō, rapere, rapuī, raptum"
"relinquō, relinquere, relīquī, relictum","leave behind, leave, abandon","relinquō, relinquere, relīquī, relictum"
"sciō, scīre, scīvī, scītum",to know,"sciō, scīre, scīvī, scītum"
"tangō, tangere, tetigī, tāctum",to touch,"tangō, tangere, tetigī, tāctum"
