"aetās, aetātis","f. 3rd period of life, life, age, an age, time","aetās, aetātis"
"audītor, audītōris","m. 3rd hearer, listener, member of an audience","audītor, audītōris"
"clēmentia, clēmentiae","f. 1st mildness, gentleness, clemency, mercy","clēmentia, clēmentiae"
"mēns, mentis","f. 3rd mind, thought, intention","mēns, mentis"
"satura, saturae","f. 1st satire","satura, saturae"
"ācer, ācris, ācre","sharp, keen, eager; severe, fierce","ācer, ācris, ācre"
"brevis, breve","short, small, brief","brevis, breve"
"celer, celeris, celere","swift, quick, rapid","celer, celeris, celere"
"difficilis, difficile","hard, difficult, troublesome","difficilis, difficile"
"dulcis, dulce","sweet; pleasant, agreeable","dulcis, dulce"
"facilis, facile","easy, agreeable","facilis, facile"
"fortis, forte","strong, brave","fortis, forte"
"ingēns, gen. ingentis","huge","ingēns, gen. ingentis"
"omnis, omne","every, all","omnis, omne"
"potēns, gen. potentis","pres. partic. of possum as adj.; able, powerful, mighty, string","potēns, gen. potentis"
"senex, gen. senis","adj. and noun; old, aged; old man","senex, gen. senis"
quam,how,quam
"regō, regere, rēxī, rēctum","to rule, guide, direct","regō, regere, rēxī, rēctum"
