"deus, deī","m. 2nd god, voc. sg. deus, nom. pl. dī, dat. + abl. pl. dīs","deus, deī"
"discipula, discipulae","f. 1st learner, pupil, student","discipula, discipulae"
"discipulus, discipulī","m. 2nd learner, pupil, student","discipulus, discipilī"
"īnsidiae, īnsidiārum","f. pl. 1st ambush, plot, treachery","īnsidiae, īsidiārum"
"liber, librī",m. 2nd book,"liber, librī"
"tyrannus, tyrannī","m. 2nd absolute ruler, tyrant","tyrannus, tyrannī"
"vitium, vitiī","n. 2nd fault, crime, vice","vitium, vitiī"
"Graecus, Graeca, Graecum",Greek,"Graecus, Graeca, Graecum"
"perpetuus, perpetua, perpetuum","perpetual, lasting, uninterrupted, continuous","perpetuus, perpetua, perpetuum"
"plēnus, plēna, plēnum","full, abundant, generous","plēnus, plēna, plēnum"
"salvus, salva, salvum","safe, sound","salvus, salva, salvum"
"secundus, secunda, secundum","second, favorable","secundus, secunda, secundum"
"vester, vestra, vestrum","your, yours (pl.)","vester, vestra, vestrum"
ubi,"where, when",ubi
ibi,there,ibi
nunc,"now, at present",nunc
quārē,"lit. because of which thing more commonly therefore, wherefore, why",quārē
"possum, posse, potuī","to be able, can, could, have power","possum, posse, potuī"
"tolerō, tolerāre, tolerāvī, tolerātum","to bear, endure","tolerō, tolerāre, tolerāvī, tolerātum"
