"amīcitia, amīcitiae",f. 1st friendship,"amīcitia, amīcitiae"
"cupiditās, cupiditātis","f. 3rd desire, longing, passion; cupidity","cupiditās, cupiditātis"
"hōra, hōrae","f. 1st hour, time","hōra, hōrae"
"nātūra, nātūrae",f. 1st nature,"nātūra, nātūrae"
"senectūs, senectūtis",f. 3rd old age,"senectūs, senectūtis"
"timor, timōris",m. 3rd fear,"timor, tinōris"
"vēritās, vēritātis",f. 3rd truth,"vēritās, vēritātis"
"via, viae","f. 1st way, road, street","via, viae"
"voluptās, voluptātis",f. 3rd pleasure,"voluptās, voluptātis"
"beātus, beāta, beātum","happy, fortunate, blessed","beātus, beāta, beātum"
quoniam,"since, inasmuch as",quoniam
cum,"+ abl., with",cum
"audiō, audīre, audīvī, audītum","to hear, listen to","audiō, audīre, audīvī, audītum"
"capiō, capere, cēpī, captum","to take, capture, sieze, get","capiō, capere, cēpī, captum"
"dīcō, dīcere, dīxī, dictum","to say, tell, speak; name, call","dīcō, dīcere, dīxī, ductum"
"faciō, facere, fēcī, factum","to make, do, accomplish","faciō, facere, fēcī, factum"
"fugiō, fugere, fūgī, fugitūrum,","to flee, hurry away; escape; go into exile; avoid, shun","fugiō, fugere, fūgī, fugitūrum,"
"veniō, venīre, vēnī, ventum",to come,"veniō, venīre, vēnī, ventum"
"inveniō, invenīre, invēnī, inventum","to come upon, find","inveniō, invenīre, invēnī, inventum"
"vivō, vīvere, vīxī, vīctum",to live,"vivō, vīvere, vīxī, vīctum"
