"bāsium, bāsiī",n. 2nd kiss,"bāsium, bāsiī"
"bellum, bellī",n. 2nd war,"bellum, bellī"
"cōnsilium, cōnsiliī","n. 2nd plan, purpose, counsel, advice, judgement, wisdom","cōnsilium, cōnsiliī"
"cūra, cūrae","f. 1st care, attention, caution, anxiety","cūra, cūrae"
"dōnum, dōnī","n. 2nd gift, present","dōnum, dōnī"
"exitium, exitiī","n. 2nd destruction, ruin","exitium, exitiī"
"magister, magistrī","m. 2nd schoolmaster, teacher, master","magister, magistrī"
"magistra, magistrae","f. 1st schoolmistress, teacher, mistriss","magistra, magistrae"
"mora, morae",f. 1st delay,"mora, morae"
nihil,u. nothing,nihil
"oculus, oculī",m. 2nd eye,"oculus, oculī"
"officium, officiī","n. 2nd duty, service","officium, officiī"
"ōtium, ōtiī","n. 2nd leisure, peace","ōtium, ōtiī"
"perīculum, perīculī","n. 2nd danger, risk","perīculum, perīculī"
"remedium, remediī","n. 2nd cure, rememdy","remedium, remediī"
"bellus, bella, bellum","pretty, handsome, charming","bellus, bella, bellum"
"bonus, bona, bonum","good, kind (compar.) melior (superl.) optimus","bonus, bona, bonum"
"hūmānus, hūmāna, hūmānum","pertaining to man, human; humane, kind; refined, cultivated","hūmānus, hūmāna, hūmānum"
"malus, mala, malum","bad, wicked, evil (compar.) peior (superl.) pessimus","malus, mala, malum"
"parvus, parva, parvum","small, little (compar.) minor (superl.) minimus","parvus, parva, parvum"
"stultus, stulta, stultum",foolish,"stultus, stulta, stultum"
"vērus, vēra, vērum","true, real, proper","vērus, vēra, vērum"
"iuvō, iuvāre, iuvāvī, iuvātum","to help, aid, assist; please","iuvō, iuvāre, iuvāvī, iuvātum"
"sum, esse, fuī, futūrum","to be, exist","sum, esse, fuī, futūrum"
